Program_ID,Model,Language,Static_Flagged,CBMC_SAT,Dynamic_Crashed,Dynamic_CWE,Edge_Coverage_Pct,Classification,Cell_Label
prog_000919,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_000920,chatgpt,Python,0,0,0,NONE,71.4,PROVEN_SAFE,NONE
prog_000921,chatgpt,Python,0,0,0,NONE,66.6,PROVEN_SAFE,NONE
prog_000922,chatgpt,Python,0,0,1,CWE-22,80.0,DYNAMIC_DISCOVERY,DYNAMIC_ONLY
prog_000923,chatgpt,Python,0,0,0,NONE,68.2,PROVEN_SAFE,NONE
prog_000924,chatgpt,Python,0,0,0,NONE,72.6,PROVEN_SAFE,NONE
prog_000925,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_000926,chatgpt,Python,1,0,0,NONE,77.8,STATIC_FP_RISK,STATIC_ONLY
prog_000927,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_000928,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_000929,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_000930,chatgpt,Python,0,0,0,NONE,78.2,PROVEN_SAFE,NONE
prog_000931,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_000932,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_000933,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_000934,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_000935,chatgpt,Python,0,0,1,CWE-22,80.0,DYNAMIC_DISCOVERY,DYNAMIC_ONLY
prog_000936,chatgpt,Python,0,0,1,CWE-22,80.0,DYNAMIC_DISCOVERY,DYNAMIC_ONLY
prog_000937,chatgpt,Python,1,0,0,NONE,78.2,STATIC_FP_RISK,STATIC_ONLY
prog_000938,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_000939,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_000940,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_000941,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_000942,chatgpt,Python,0,0,0,NONE,78.6,PROVEN_SAFE,NONE
prog_000943,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_000944,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_000945,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_000946,chatgpt,Python,1,0,1,CWE-94,80.0,CONFIRMED_VULNERABLE,STATIC_DYNAMIC
prog_000947,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_000948,chatgpt,Python,0,0,0,NONE,79.0,PROVEN_SAFE,NONE
prog_000949,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_000950,chatgpt,Python,0,0,0,NONE,65.8,PROVEN_SAFE,NONE
prog_000951,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_000952,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_000953,chatgpt,Python,0,0,0,NONE,76.6,PROVEN_SAFE,NONE
prog_000954,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_000955,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_000956,chatgpt,Python,0,0,0,NONE,65.0,PROVEN_SAFE,NONE
prog_000957,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_000958,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_000959,chatgpt,Python,0,0,1,CWE-94,80.0,DYNAMIC_DISCOVERY,DYNAMIC_ONLY
prog_000960,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_000961,chatgpt,Python,1,0,1,CWE-94,80.0,CONFIRMED_VULNERABLE,STATIC_DYNAMIC
prog_000962,chatgpt,Python,0,0,1,CWE-502,80.0,DYNAMIC_DISCOVERY,DYNAMIC_ONLY
prog_000963,chatgpt,Python,0,0,1,CWE-22,80.0,DYNAMIC_DISCOVERY,DYNAMIC_ONLY
prog_000964,chatgpt,Python,0,0,1,CWE-94,80.0,DYNAMIC_DISCOVERY,DYNAMIC_ONLY
prog_000965,chatgpt,Python,0,0,0,NONE,65.4,PROVEN_SAFE,NONE
prog_000966,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_000967,chatgpt,Python,1,0,0,NONE,79.8,STATIC_FP_RISK,STATIC_ONLY
prog_000968,chatgpt,Python,0,0,1,CWE-94,80.0,DYNAMIC_DISCOVERY,DYNAMIC_ONLY
prog_000969,chatgpt,Python,0,0,1,CWE-22,80.0,DYNAMIC_DISCOVERY,DYNAMIC_ONLY
prog_000970,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_000971,chatgpt,Python,0,0,1,CWE-94,80.0,DYNAMIC_DISCOVERY,DYNAMIC_ONLY
prog_000972,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_000973,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_000974,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_000975,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_000976,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_000977,chatgpt,Python,0,0,1,CWE-94,80.0,DYNAMIC_DISCOVERY,DYNAMIC_ONLY
prog_000978,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_000979,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_000980,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_000981,chatgpt,Python,0,0,0,NONE,70.2,PROVEN_SAFE,NONE
prog_000982,chatgpt,Python,1,0,1,CWE-94,80.0,CONFIRMED_VULNERABLE,STATIC_DYNAMIC
prog_000983,chatgpt,Python,0,0,0,NONE,67.0,PROVEN_SAFE,NONE
prog_000984,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_000985,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_000986,chatgpt,Python,0,0,0,NONE,71.8,PROVEN_SAFE,NONE
prog_000987,chatgpt,Python,0,0,0,NONE,67.4,PROVEN_SAFE,NONE
prog_000988,chatgpt,Python,0,0,0,NONE,60.6,PROVEN_SAFE,NONE
prog_000989,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_000990,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_000991,chatgpt,Python,0,0,0,NONE,69.4,PROVEN_SAFE,NONE
prog_000992,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_000993,chatgpt,Python,0,0,0,NONE,64.2,PROVEN_SAFE,NONE
prog_000994,chatgpt,Python,0,0,0,NONE,77.4,PROVEN_SAFE,NONE
prog_000995,chatgpt,Python,0,0,1,CWE-89,80.0,DYNAMIC_DISCOVERY,DYNAMIC_ONLY
prog_000996,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_000997,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_000998,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_000999,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001000,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001001,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001002,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001003,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001004,chatgpt,Python,0,0,1,CWE-94,80.0,DYNAMIC_DISCOVERY,DYNAMIC_ONLY
prog_001005,chatgpt,Python,0,0,1,CWE-78,80.0,DYNAMIC_DISCOVERY,DYNAMIC_ONLY
prog_001006,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001007,chatgpt,Python,0,0,0,NONE,66.6,PROVEN_SAFE,NONE
prog_001008,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001009,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001010,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001011,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001012,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001013,chatgpt,Python,1,0,1,CWE-94,80.0,CONFIRMED_VULNERABLE,STATIC_DYNAMIC
prog_001014,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001015,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001016,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001017,chatgpt,Python,0,0,1,CWE-22,80.0,DYNAMIC_DISCOVERY,DYNAMIC_ONLY
prog_001018,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001019,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001020,chatgpt,Python,0,0,0,NONE,70.6,PROVEN_SAFE,NONE
prog_001021,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001022,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001023,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001024,chatgpt,Python,0,0,1,CWE-94,80.0,DYNAMIC_DISCOVERY,DYNAMIC_ONLY
prog_001025,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001026,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001027,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001028,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001029,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001030,chatgpt,Python,1,0,1,CWE-94,80.0,CONFIRMED_VULNERABLE,STATIC_DYNAMIC
prog_001031,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001032,chatgpt,Python,0,0,1,CWE-78,80.0,DYNAMIC_DISCOVERY,DYNAMIC_ONLY
prog_001033,chatgpt,Python,0,0,0,NONE,74.6,PROVEN_SAFE,NONE
prog_001034,chatgpt,Python,0,0,0,NONE,60.6,PROVEN_SAFE,NONE
prog_001035,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001036,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001037,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001038,chatgpt,Python,1,0,0,NONE,75.4,STATIC_FP_RISK,STATIC_ONLY
prog_001039,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001040,chatgpt,Python,1,0,1,CWE-22,80.0,CONFIRMED_VULNERABLE,STATIC_DYNAMIC
prog_001041,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001042,chatgpt,Python,1,0,0,NONE,70.6,STATIC_FP_RISK,STATIC_ONLY
prog_001043,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001044,chatgpt,Python,1,0,0,NONE,67.4,STATIC_FP_RISK,STATIC_ONLY
prog_001045,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001046,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001047,chatgpt,Python,0,0,1,CWE-502,80.0,DYNAMIC_DISCOVERY,DYNAMIC_ONLY
prog_001048,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001049,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001050,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001051,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001052,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001053,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001054,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001055,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001056,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001057,chatgpt,Python,0,0,0,NONE,75.8,PROVEN_SAFE,NONE
prog_001058,chatgpt,Python,0,0,1,CWE-78,80.0,DYNAMIC_DISCOVERY,DYNAMIC_ONLY
prog_001059,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001060,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001061,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001062,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001063,chatgpt,Python,0,0,1,CWE-502,80.0,DYNAMIC_DISCOVERY,DYNAMIC_ONLY
prog_001064,chatgpt,Python,1,0,1,CWE-94,80.0,CONFIRMED_VULNERABLE,STATIC_DYNAMIC
prog_001065,chatgpt,Python,1,0,0,NONE,56.6,STATIC_FP_RISK,STATIC_ONLY
prog_001066,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001067,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001068,chatgpt,Python,1,0,0,NONE,62.6,STATIC_FP_RISK,STATIC_ONLY
prog_001069,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001070,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001071,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001072,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001073,chatgpt,Python,0,0,0,NONE,78.2,PROVEN_SAFE,NONE
prog_001074,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001075,chatgpt,Python,0,0,0,NONE,64.6,PROVEN_SAFE,NONE
prog_001076,chatgpt,Python,0,0,1,CWE-22,80.0,DYNAMIC_DISCOVERY,DYNAMIC_ONLY
prog_001077,chatgpt,Python,0,0,0,NONE,65.8,PROVEN_SAFE,NONE
prog_001078,chatgpt,Python,1,0,0,NONE,70.2,STATIC_FP_RISK,STATIC_ONLY
prog_001079,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001080,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001081,chatgpt,Python,0,0,0,NONE,66.2,PROVEN_SAFE,NONE
prog_001082,chatgpt,Python,1,0,0,NONE,67.4,STATIC_FP_RISK,STATIC_ONLY
prog_001083,chatgpt,Python,0,0,1,CWE-22,80.0,DYNAMIC_DISCOVERY,DYNAMIC_ONLY
prog_001084,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001085,chatgpt,Python,0,0,0,NONE,59.8,PROVEN_SAFE,NONE
prog_001086,chatgpt,Python,0,0,0,NONE,68.6,PROVEN_SAFE,NONE
prog_001087,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001088,chatgpt,Python,1,0,0,NONE,68.6,STATIC_FP_RISK,STATIC_ONLY
prog_001089,chatgpt,Python,0,0,1,CWE-22,80.0,DYNAMIC_DISCOVERY,DYNAMIC_ONLY
prog_001090,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001091,chatgpt,Python,1,0,0,NONE,58.6,STATIC_FP_RISK,STATIC_ONLY
prog_001092,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001093,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001094,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001095,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001096,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001097,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001098,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001099,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001100,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001101,chatgpt,Python,0,0,1,CWE-94,80.0,DYNAMIC_DISCOVERY,DYNAMIC_ONLY
prog_001102,chatgpt,Python,0,0,1,CWE-94,80.0,DYNAMIC_DISCOVERY,DYNAMIC_ONLY
prog_001103,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001104,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001105,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001106,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001107,chatgpt,Python,1,0,0,NONE,63.4,STATIC_FP_RISK,STATIC_ONLY
prog_001108,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001109,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001110,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001111,chatgpt,Python,1,0,1,CWE-22,80.0,CONFIRMED_VULNERABLE,STATIC_DYNAMIC
prog_001112,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001113,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001114,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001115,chatgpt,Python,0,0,1,CWE-22,80.0,DYNAMIC_DISCOVERY,DYNAMIC_ONLY
prog_001116,chatgpt,Python,0,0,1,CWE-94,80.0,DYNAMIC_DISCOVERY,DYNAMIC_ONLY
prog_001117,chatgpt,Python,1,0,0,NONE,71.8,STATIC_FP_RISK,STATIC_ONLY
prog_001118,chatgpt,Python,0,0,0,NONE,79.0,PROVEN_SAFE,NONE
prog_001119,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001120,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001121,chatgpt,Python,1,0,0,NONE,63.8,STATIC_FP_RISK,STATIC_ONLY
prog_001122,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001123,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001124,chatgpt,Python,1,0,0,NONE,64.2,STATIC_FP_RISK,STATIC_ONLY
prog_001125,chatgpt,Python,0,0,0,NONE,67.0,PROVEN_SAFE,NONE
prog_001126,chatgpt,Python,0,0,1,CWE-94,80.0,DYNAMIC_DISCOVERY,DYNAMIC_ONLY
prog_001127,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001128,chatgpt,Python,0,0,1,CWE-94,80.0,DYNAMIC_DISCOVERY,DYNAMIC_ONLY
prog_001129,chatgpt,Python,0,0,0,NONE,69.0,PROVEN_SAFE,NONE
prog_001130,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001131,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001132,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001133,chatgpt,Python,1,0,0,NONE,70.6,STATIC_FP_RISK,STATIC_ONLY
prog_001134,chatgpt,Python,0,0,0,NONE,63.4,PROVEN_SAFE,NONE
prog_001135,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001136,chatgpt,Python,0,0,0,NONE,63.8,PROVEN_SAFE,NONE
prog_001137,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001138,chatgpt,Python,0,0,0,NONE,65.8,PROVEN_SAFE,NONE
prog_001139,chatgpt,Python,1,0,1,CWE-78,80.0,CONFIRMED_VULNERABLE,STATIC_DYNAMIC
prog_001140,chatgpt,Python,0,0,0,NONE,61.4,PROVEN_SAFE,NONE
prog_001141,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001142,chatgpt,Python,1,0,0,NONE,79.8,STATIC_FP_RISK,STATIC_ONLY
prog_001143,chatgpt,Python,1,0,1,CWE-22,80.0,CONFIRMED_VULNERABLE,STATIC_DYNAMIC
prog_001144,chatgpt,Python,1,0,0,NONE,67.4,STATIC_FP_RISK,STATIC_ONLY
prog_001145,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001146,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001147,chatgpt,Python,1,0,1,CWE-89,80.0,CONFIRMED_VULNERABLE,STATIC_DYNAMIC
prog_001148,chatgpt,Python,0,0,1,CWE-94,80.0,DYNAMIC_DISCOVERY,DYNAMIC_ONLY
prog_001149,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001150,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001151,chatgpt,Python,1,0,1,CWE-78,64.2,CONFIRMED_VULNERABLE,STATIC_DYNAMIC
prog_001152,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001153,chatgpt,Python,0,0,0,NONE,71.8,PROVEN_SAFE,NONE
prog_001154,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001155,chatgpt,Python,1,0,1,CWE-22,80.0,CONFIRMED_VULNERABLE,STATIC_DYNAMIC
prog_001156,chatgpt,Python,0,0,0,NONE,58.2,PROVEN_SAFE,NONE
prog_001157,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001158,chatgpt,Python,0,0,1,CWE-502,80.0,DYNAMIC_DISCOVERY,DYNAMIC_ONLY
prog_001159,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001160,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001161,chatgpt,Python,1,0,0,NONE,79.8,STATIC_FP_RISK,STATIC_ONLY
prog_001162,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001163,chatgpt,Python,1,0,0,NONE,79.8,STATIC_FP_RISK,STATIC_ONLY
prog_001164,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001165,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001166,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001167,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001168,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001169,chatgpt,Python,0,0,1,CWE-89,80.0,DYNAMIC_DISCOVERY,DYNAMIC_ONLY
prog_001170,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001171,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001172,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001173,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001174,chatgpt,Python,0,0,1,CWE-502,80.0,DYNAMIC_DISCOVERY,DYNAMIC_ONLY
prog_001175,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001176,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001177,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001178,chatgpt,Python,0,0,0,NONE,74.6,PROVEN_SAFE,NONE
prog_001179,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001180,chatgpt,Python,1,0,1,CWE-78,80.0,CONFIRMED_VULNERABLE,STATIC_DYNAMIC
prog_001181,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001182,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001183,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001184,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001185,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001186,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001187,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001188,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001189,chatgpt,Python,1,0,1,CWE-94,80.0,CONFIRMED_VULNERABLE,STATIC_DYNAMIC
prog_001190,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001191,chatgpt,Python,1,0,1,CWE-78,80.0,CONFIRMED_VULNERABLE,STATIC_DYNAMIC
prog_001192,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001193,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001194,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001195,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001196,chatgpt,Python,1,0,1,CWE-22,80.0,CONFIRMED_VULNERABLE,STATIC_DYNAMIC
prog_001197,chatgpt,Python,1,0,0,NONE,75.4,STATIC_FP_RISK,STATIC_ONLY
prog_001198,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001199,chatgpt,Python,1,0,0,NONE,80.0,STATIC_FP_RISK,STATIC_ONLY
prog_001200,chatgpt,Python,0,0,0,NONE,80.0,PROVEN_SAFE,NONE
prog_001201,chatgpt,Python,1,0,1,CWE-22,80.0,CONFIRMED_VULNERABLE,STATIC_DYNAMIC
